6.943	15147	3.55
6.947	19937	4.67
6.950	24994	5.85
6.953	29851	6.99
6.957	33357	7.81
6.960	34321	8.03
6.963	33812	7.91
6.967	30081	7.04
6.970	25140	5.88
6.973	19886	4.66
6.977	14861	3.48
6.980	10937	2.56
6.983	8395	1.97
6.987	7038	1.65
6.990	6311	1.48
6.993	6078	1.42
6.997	6097	1.43
7.000	6135	1.44
7.003	6151	1.44
7.007	6265	1.47
7.010	6830	1.60
7.013	8687	2.03
7.017	12836	3.00
7.020	19976	4.68
7.023	30245	7.08
7.027	44768	10.48
7.030	61861	14.48
7.033	78958	18.48
7.037	94780	22.19
7.040	106530	24.94
7.043	110960	25.97
7.047	108191	25.33
7.050	99419	23.27
7.053	86274	20.20
7.057	70175	16.43
7.060	52925	12.39
7.063	37382	8.75
7.067	25494	5.97
7.070	17055	3.99
7.073	11793	2.76
7.077	7737	1.81
7.080	5992	1.40
7.083	5405	1.27
7.087	5319	1.25
7.090	5361	1.25
7.093	5595	1.31
7.097	6120	1.43
7.100	6654	1.56
7.103	6909	1.62
7.107	7145	1.67
7.110	7462	1.75
7.113	8069	1.89
7.117	9923	2.32
7.120	12344	2.89
7.123	16753	3.92
7.127	21555	5.05
7.130	27920	6.54
7.133	36594	8.57
7.137	46403	10.86
7.140	55977	13.10
7.143	63891	14.96
7.147	67944	15.90
7.150	67963	15.91
7.153	63896	14.96
7.157	55389	12.97
7.160	44807	10.49
7.163	34533	8.08
7.167	24631	5.77
7.170	16844	3.94
7.173	12187	2.85
7.177	8560	2.00
7.180	7455	1.75
7.183	7142	1.67
7.187	7033	1.65
7.190	7161	1.68
7.193	7184	1.68
7.197	7191	1.68
7.200	7362	1.72
7.203	7507	1.76
7.207	7525	1.76
7.210	7552	1.77
7.213	7606	1.78
7.217	7531	1.76
7.220	7449	1.74
7.223	7425	1.74
7.227	7345	1.72
7.230	7275	1.70
7.233	7234	1.69
7.237	7160	1.68
7.240	6969	1.63
